ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck2x6w2i14q2q07213vw1mtmk,ck2qc7lsgohhj0er0bsn7gnup,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fc683cd6a-72a0-cf9f-647c-8c7fd09a82df-file_t_1365.jpg?Expires=1575033355768&KeyName=labelbox-assets-key-1&Signature=L3Hr05m5BSYuB90OWNwNMmnGOeU,"{""objects"":[{""featureId"":""ck2x6vuys029w0raqcp73m23h"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lsgohhj0er0bsn7gnup/0?feature=ck2x6vuys029w0raqcp73m23h&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573643804000,1573643804000,24.926,file_t_1365.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x6w2i14q2q07213vw1mtmk
ck2x6x43wxxde079487aoijay,ck2qc7lpxof7r0er09udm344l,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Ffe40926d-d8f0-2af0-bff4-c19a0b62c7c7-file_144.jpg?Expires=1575033355768&KeyName=labelbox-assets-key-1&Signature=86wTyeoHw10cIxQ9y7F0YkbIpPo,"{""objects"":[{""featureId"":""ck2x6wp4z02ce0raftlljxshe"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lpxof7r0er09udm344l/0?feature=ck2x6wp4z02ce0raftlljxshe&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""},{""featureId"":""ck2x6x320003f0qa94m028gi1"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lpxof7r0er09udm344l/0?feature=ck2x6x320003f0qa94m028gi1&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573643853000,1573643853000,48.078,file_144.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x6x43wxxde079487aoijay
ck2x6xztxxxye0794fgemqfcw,ck2qc7lwaok9f0er02wcjc725,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F7a860712-0d6c-f22c-9140-813ae234943c-frame0964.jpg?Expires=1575033355768&KeyName=labelbox-assets-key-1&Signature=hzkiNcMj5DCf706q_IvgxLOLjFM,"{""objects"":[{""featureId"":""ck2x6xckc02ch0rafoffxanfi"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lwaok9f0er02wcjc725/0?feature=ck2x6xckc02ch0rafoffxanfi&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""},{""featureId"":""ck2x6xkkr029z0raqdoxn4u3h"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lwaok9f0er02wcjc725/0?feature=ck2x6xkkr029z0raqdoxn4u3h&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""},{""featureId"":""ck2x6xu6z003k0qa95zwvmjvg"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lwaok9f0er02wcjc725/0?feature=ck2x6xu6z003k0qa95zwvmjvg&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573643894000,1573643894000,40.162,frame0964.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x6xztxxxye0794fgemqfcw
ck2x6y3i86q6p07570k9cz0s2,ck2qc7lsvohl30er05f1t2bfr,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fc7c8500e-5562-906f-6241-af8a1982bdb7-file_t_1461.jpg?Expires=1575033355768&KeyName=labelbox-assets-key-1&Signature=o5ahqGo5yjGhZHYlNi0Y_VME2dg,{},nkise@softserveinc.com,October Camp,1573643899000,1573643899000,3.623,file_t_1461.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x6y3i86q6p07570k9cz0s2
ck2x6yiqxiz8a0811amuwjwg9,ck2qc7lpzofbb0er048jp52uw,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F53d319e7-07a4-ef93-3914-9e4ef62b0365-file_240.jpg?Expires=1575033355769&KeyName=labelbox-assets-key-1&Signature=yQRzFTbF2rszsse4FuqvQhTjh2E,"{""objects"":[{""featureId"":""ck2x6ybg4003o0qa96w9um167"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lpzofbb0er048jp52uw/0?feature=ck2x6ybg4003o0qa96w9um167&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""},{""featureId"":""ck2x6yhaq003p0qa9kjzfany3"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lpzofbb0er048jp52uw/0?feature=ck2x6yhaq003p0qa9kjzfany3&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573643919000,1573643919000,18.992,file_240.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x6yiqxiz8a0811amuwjwg9
ck2x6yyeu4s180721vvkfxrn9,ck2qc7lwcokcz0er0c7ew819h,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fc2700c31-f371-74e7-1689-eb29c8471795-frame1060.jpg?Expires=1575033355769&KeyName=labelbox-assets-key-1&Signature=jLH3Gdj7RJU314xRkLeqJMeihPk,"{""objects"":[{""featureId"":""ck2x6yoc7025o0r7q0n3znprz"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lwcokcz0er0c7ew819h/0?feature=ck2x6yoc7025o0r7q0n3znprz&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""},{""featureId"":""ck2x70s9a02ac0raq3rjk6xft"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lwcokcz0er0c7ew819h/0?feature=ck2x70s9a02ac0raq3rjk6xft&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573643939000,1573644042000,119.72,frame1060.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x6yyeu4s180721vvkfxrn9
ck2x71edyod620725xvzsonqs,ck2qc7lt7ohon0er04arxbk5u,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F75214539-7642-a332-3173-78f62208a25a-file_t_1557.jpg?Expires=1575033355769&KeyName=labelbox-assets-key-1&Signature=Un_cAGffmRA-ONIhVjFy56azvpE,"{""objects"":[{""featureId"":""ck2x71dqh02d80raf944b2xh1"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lt7ohon0er04arxbk5u/0?feature=ck2x71dqh02d80raf944b2xh1&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573644053000,1573644053000,10.518,file_t_1557.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x71edyod620725xvzsonqs
ck2x71od06su10757msjpst2l,ck2qc7lq3ofev0er06652gx6m,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F6ed986b5-0298-c98e-0bf0-be4b04734225-file_336.jpg?Expires=1575033355769&KeyName=labelbox-assets-key-1&Signature=Fs9ZPQ_uiUxZBOqB3tXuBxb0gts,"{""objects"":[{""featureId"":""ck2x71k3g004a0qa9pvmjeznn"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lq3ofev0er06652gx6m/0?feature=ck2x71k3g004a0qa9pvmjeznn&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573644066000,1573644066000,11.949,file_336.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x71od06su10757msjpst2l
ck2x734l1oede0725ywwq2jk4,ck2qc7lweokgj0er0d7uf34gg,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fa0fc3ce1-00c6-bf53-e62f-07edbb492473-frame1156.jpg?Expires=1575033355769&KeyName=labelbox-assets-key-1&Signature=4knJigsvEYyjmdJ-0Cu66NRekmI,"{""objects"":[{""featureId"":""ck2x721ul02ai0raqbjtifgiw"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lweokgj0er0d7uf34gg/0?feature=ck2x721ul02ai0raqbjtifgiw&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""},{""featureId"":""ck2x733kx02dd0raf418481d5"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lweokgj0er0d7uf34gg/0?feature=ck2x733kx02dd0raf418481d5&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573644134000,1573644134000,66.949,frame1156.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x734l1oede0725ywwq2jk4
ck2x76bd3v5do0748n1d83xyq,ck2qc7ltiohs70er004r7b8gr,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F329b5ffa-3fb2-f10e-16a7-2de20ea998fb-file_t_1653.jpg?Expires=1575033355769&KeyName=labelbox-assets-key-1&Signature=RuzWq3YD161aZDsUcZUulLsIC7o,"{""objects"":[{""featureId"":""ck2x764rz026t0r7qgww52ikd"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7ltiohs70er004r7b8gr/0?feature=ck2x764rz026t0r7qgww52ikd&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573644282000,1573644282000,148.082,file_t_1653.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x76bd3v5do0748n1d83xyq
ck2x76i6ny3rr0794cfxntpgh,ck2qc7lq5ofif0er05mti3bzy,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F6744d0a2-cdb2-037a-bd92-a39d3afff502-file_432.jpg?Expires=1575033355769&KeyName=labelbox-assets-key-1&Signature=pMNsGpLYi3YzeAYet_SLHlPacY8,"{""objects"":[{""featureId"":""ck2x76qq2026v0r7qmvqw5qyf"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lq5ofif0er05mti3bzy/0?feature=ck2x76qq2026v0r7qmvqw5qyf&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""},{""featureId"":""ck2x775by026y0r7q4aavq58o"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lq5ofif0er05mti3bzy/0?feature=ck2x775by026y0r7q4aavq58o&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""},{""featureId"":""ck2x77aj400500qa9p1dfx7hs"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lq5ofif0er05mti3bzy/0?feature=ck2x77aj400500qa9p1dfx7hs&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573644291000,1573644329000,43.463,file_432.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x76i6ny3rr0794cfxntpgh
ck2x77fjqohay0725vpo1o1h0,ck2qc7lwgokk30er0gpoz6f2s,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F1837a7a5-ad81-752a-454e-812fc06aad2f-frame1252.jpg?Expires=1575033355769&KeyName=labelbox-assets-key-1&Signature=tbW3sJ1d5gD_o5SE2374ZrfwEog,{},nkise@softserveinc.com,October Camp,1573644334000,1573644334000,2.575,frame1252.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x77fjqohay0725vpo1o1h0
ck2x78gcvv6uq074843mthr7u,ck2qc7ltoohvr0er091e751iw,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F52efe216-deb9-c5b2-27d9-dc4387a13ad6-file_t_1749.jpg?Expires=1575033355769&KeyName=labelbox-assets-key-1&Signature=PpTvnMbP34fLQEGCEKpmDmqRGbg,"{""objects"":[{""featureId"":""ck2x780dy02dy0raf5lj9rgxb"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7ltoohvr0er091e751iw/0?feature=ck2x780dy02dy0raf5lj9rgxb&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573644382000,1573644382000,34.469,file_t_1749.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x78gcvv6uq074843mthr7u
ck2x79slo4zdt0721iwlqfnnv,ck2qc7lq9oflz0er08h3w9vha,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fde207709-5be5-adba-5f78-8652b169cee0-file_528.jpg?Expires=1575033355769&KeyName=labelbox-assets-key-1&Signature=q5BTln1eYyDkuTczK0U1e0Pj7_4,"{""objects"":[{""featureId"":""ck2x79mkp005c0qa9pzueh6zb"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lq9oflz0er08h3w9vha/0?feature=ck2x79mkp005c0qa9pzueh6zb&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573644445000,1573644445000,57.488,file_528.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2x79slo4zdt0721iwlqfnnv
